pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
4979								ジャガイモを薄切りにしている男性は一人もいない	男性がピストルにサイレンサーを取り付けている	neutral					
1491								ある人が馬から落ちている	馬がある人の上に倒れている	neutral					
467								選手たちはサッカーボールを奪うための駆け引きを行っている	緑色の服を着た男性がサッカーボールを蹴っていて、紫色と白の服を着た男性が起き上がっている	neutral					
1210								男性は注意深くマウスを餌として蛇に与えている	蛇が男性からマウスを餌として与えられている	entailment					
2278								女性はそのカンガルーを持ち上げている	カンガルーはその女性を持ち上げている	contradiction					
159								女性が車を運転していて、横に座っている男性に話しかけている	車を運転していて横に座っている男性に話しかけている女性は一人もいない	contradiction					
3993								淡褐色の犬が街路を走り上がっている	淡褐色の犬は街路を走り上がっている	entailment					
934								大人が円形競技場の中にいて男の子に話しかけている	男性は戸外に立っていて、男の子は階段の一番下でつまづいて転んでいる	neutral					
3014								女の子は馬に乗って早足に駆けている	女の子が馬に乗っている	entailment					
3064								女性がバターを切っている	女性がバターを薄切りにしている	neutral					
3354								女性が公園で二人の幼い男の子と遊んでいる	公園で二人の幼い男の子と遊んでいる女性は一人もいない	contradiction					
1988								男の子は三輪車に乗っている	女性が水場に向かってスクーターに乗っている	neutral					
373								暗くなった部屋の中にいる一人の男性と二人の女性が、ロウソクの付いたテーブルの席についている	頭の鈍い人々のグループが部屋の中で座っている	neutral					
3117								ある人がいくらかの食べ物を油で炒めている	ある人がいくらかの食べ物を調理している	entailment					
2090								その魚は動いていない	魚が泳いでいる	contradiction					
276								女性はパスタを皿に入れている	パスタが女性により皿に入れられている	entailment					
1762								女性が卵を料理している	女性は何かを料理している	entailment					
1895								男性が箱を切っている	男性は箱の上のテープを切っている	neutral					
