pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
5647	train	Someone is stirring a pot of chili with a spoon	Someone is not stirring chili in a kettle	neutral	3.7			ある人がチリの鍋をスプーンでかき混ぜている	ある人がヤカンの中のチリをかき混ぜていない	neutral	3.0			Negation#Quantification	Quantification;ある;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
5648	test	Someone is stirring chili in a kettle	A pot of chili is being stirred by someone with a spoon	entailment	4.4	neutral	neutral	ある人がヤカンの中のチリをかき混ぜている	チリの鍋がある人にスプーンでかき混ぜられている	neutral	3.0			Passive#Quantification	Passive;られる;動詞,接尾,*,*#Quantification;ある;連体詞,*,*,*
5649	test	Nobody is stirring a pot of chili with a spoon	Someone is stirring chili in a kettle	neutral	3.2			誰もチリの鍋をスプーンでかき混ぜていない	ある人がヤカンの中のチリをかき混ぜている	neutral	3.0			Negation#Quantification	Quantification;誰;名詞,代名詞,一般,*#Negation;ない;助動詞,*,*,*#Quantification;ある;連体詞,*,*,*
5650	test	Someone is stirring chili in a kettle	Someone is stirring a pot of chili with a spoon	neutral	4.1			ある人がヤカンの中のチリをかき混ぜている	ある人がチリの鍋をスプーンでかき混ぜている	neutral	3.0			Quantification	Quantification;ある;連体詞,*,*,*
5651	train	A person is eating in a restaurant	A person is eating at a table	neutral	4.0			ある人がレストランで食事をしている	ある人がテーブルで食事をしている	neutral	3.3			Quantification	Quantification;ある;連体詞,*,*,*
5652	test	A person is eating at a table	A person is not eating at a table	contradiction	4.0			ある人がテーブルで食事をしている	ある人がテーブルで食事をしていない	contradiction	4.0			Negation#Quantification	Quantification;ある;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
5653	train	A man is making a bed	A person is making a bed	entailment	4.7			男性がベッドを整えている	ある人がベッドを整えている	entailment	5.0			Quantification	Quantification;ある;連体詞,*,*,*
5654	test	A person is not making a bed	A person is making a bed	contradiction	3.0			ある人がベッドを整えていない	ある人がベッドを整えている	contradiction	4.0			Negation#Quantification	Quantification;ある;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
5655	test	A man is making a bed	A person is eating at a table	neutral	1.0			男性がベッドを整えている	ある人がテーブルで食事をしている	neutral	2.3			Quantification	Quantification;ある;連体詞,*,*,*
5656	train	A person is not making a bed	A person is eating at a table	neutral	1.7			ある人がベッドを整えていない	ある人がテーブルで食事をしている	neutral	1.0			Negation#Quantification	Quantification;ある;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
5657	trial	A person is eating in a restaurant	A person is making a bed	neutral	1.2			ある人がレストランで食事をしている	ある人がベッドを整えている	neutral	1.3			Quantification	Quantification;ある;連体詞,*,*,*
5658	test	A person is not eating at a table	A person is making a bed	neutral	1.3			ある人がテーブルで食事をしていない	ある人がベッドを整えている	neutral	1.0			Negation#Quantification	Quantification;ある;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
5659	train	A person is making a bed	A person is eating at a table	neutral	1.4			ある人がベッドを整えている	ある人がテーブルで食事をしている	neutral	1.7			Quantification	Quantification;ある;連体詞,*,*,*
5660	test	A cat is playing with a small bottle	An animal is playing with a small bottle	entailment	4.4			猫が小さなボトルで遊んでいる	動物が小さなボトルで遊んでいる	entailment	4.3				
5661	test	A cat is playing with a small bottle	A cat is playing with a big bottle	neutral	3.5	contradiction	contradiction	猫が小さなボトルで遊んでいる	猫が大きなボトルで遊んでいる	neutral	3.7				
5662	test	A bottle is being licked by the cat	The cat is licking a bottle	entailment	4.9			ボトルがその猫に舐められている	猫はボトルを舐めている	entailment	4.3			Passive#Anaphora	Passive;られる;動詞,接尾,*,*#Anaphora;その;連体詞,*,*,*
5663	train	The cat is licking a bottle	The dog is licking a bottle	neutral	3.9			猫はボトルを舐めている	犬はボトルを舐めている	neutral	3.7				
5664	train	A cat is playing with a small bottle	A bottle is being licked by the cat	neutral	3.5			猫が小さなボトルで遊んでいる	ボトルがその猫に舐められている	neutral	3.0			Passive#Anaphora	Passive;られる;動詞,接尾,*,*#Anaphora;その;連体詞,*,*,*
5665	test	A cat is playing with a small bottle	The dog is licking a bottle	neutral	1.8			猫が小さなボトルで遊んでいる	犬はボトルを舐めている	neutral	1.7				
5666	test	The cat is licking a bottle	An animal is playing with a small bottle	neutral	3.6			猫はボトルを舐めている	動物が小さなボトルで遊んでいる	neutral	2.3				
5667	test	The cat is licking a bottle	A cat is playing with a big bottle	neutral	3.7			猫はボトルを舐めている	猫が大きなボトルで遊んでいる	neutral	2.0				
5668	train	The cat is licking a bottle	A cat is playing with a small bottle	neutral	3.6			猫はボトルを舐めている	猫が小さなボトルで遊んでいる	neutral	2.3				
5669	test	A small dog is lying on the bed	A small dog is lying on a bed	entailment	5.0			小さな犬がそのベッドで横たわっている	小さな犬がベッドで横たわっている	entailment	5.0			Anaphora	Anaphora;その;連体詞,*,*,*
5670	test	A small dog is lying on a bed	A small cat is lying on a bed	neutral	3.2			小さな犬がベッドで横たわっている	小さな猫がベッドで横たわっている	neutral	3.3				
5671	train	A small dog is lying on the bed	A small animal is lying on the bed	entailment	4.5			小さな犬がそのベッドで横たわっている	小さな動物がそのベッドで横たわっている	entailment	4.3			Anaphora	Anaphora;その;連体詞,*,*,*
5672	test	A small dog is lying on the bed	A small dog is lying under the bed	neutral	3.5			小さな犬がそのベッドで横たわっている	小さな犬がそのベッドの下で横たわっている	neutral	4.0			Anaphora	Anaphora;その;連体詞,*,*,*
5673	test	A small dog is lying on a bed	A small animal is lying on the bed	entailment	4.4			小さな犬がベッドで横たわっている	小さな動物がそのベッドで横たわっている	entailment	4.0			Anaphora	Anaphora;その;連体詞,*,*,*
5674	test	A small dog is lying on a bed	A small dog is lying under the bed	neutral	3.1			小さな犬がベッドで横たわっている	小さな犬がそのベッドの下で横たわっている	neutral	3.3			Anaphora	Anaphora;その;連体詞,*,*,*
5676	train	A small dog is lying on the bed	A small cat is lying on a bed	neutral	2.9			小さな犬がそのベッドで横たわっている	小さな猫がベッドで横たわっている	neutral	3.7			Anaphora	Anaphora;その;連体詞,*,*,*
5677	train	A small dog is lying on a bed	A small dog is lying on the bed	entailment	5.0			小さな犬がベッドで横たわっている	小さな犬がそのベッドで横たわっている	neutral	4.3			Anaphora	Anaphora;その;連体詞,*,*,*
5678	train	A woman is cutting butter	A woman is slicing butter	entailment	4.7	neutral	entailment	女性がバターを切っている	女性がバターを薄切りにしている	neutral	4.0				
5679	train	A woman is slicing butter	A man is slicing butter	neutral	3.5	contradiction	contradiction	女性がバターを薄切りにしている	男性がバターを薄切りにしている	neutral	3.7				
5680	train	Tofu is being sliced by a woman	A woman is slicing tofu	entailment	5.0			豆腐が女性に薄切りにされている	女性が豆腐を薄切りにしている	entailment	4.7			Passive	Passive;れる;動詞,接尾,*,*
5681	test	There is no woman slicing tofu	A woman is slicing tofu	contradiction	3.6			豆腐を薄切りにしている女性は一人もいない	女性が豆腐を薄切りにしている	contradiction	3.3			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
5682	test	A woman is slicing butter	Tofu is being sliced by a woman	neutral	2.7			女性がバターを薄切りにしている	豆腐が女性に薄切りにされている	neutral	2.7			Passive	Passive;れる;動詞,接尾,*,*
5683	train	A woman is slicing butter	There is no woman slicing tofu	neutral	2.8			女性がバターを薄切りにしている	豆腐を薄切りにしている女性は一人もいない	neutral	1.7			Negation#Numerical	Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
5684	test	A woman is slicing tofu	A woman is cutting butter	neutral	3.1			女性が豆腐を薄切りにしている	女性がバターを切っている	neutral	2.7				
5685	test	A woman is slicing tofu	A man is slicing butter	neutral	2.9			女性が豆腐を薄切りにしている	男性がバターを薄切りにしている	neutral	2.7				
5686	test	A woman is slicing tofu	A woman is slicing butter	neutral	3.4			女性が豆腐を薄切りにしている	女性がバターを薄切りにしている	neutral	3.3				
5687	train	The man is playing the guitar	The man is playing the instrument	entailment	4.3			男性はギターを弾いている	男性はその楽器を演奏している	neutral	4.0			Anaphora	Anaphora;その;連体詞,*,*,*
5688	test	The man is not playing the guitar	The man is playing the guitar	contradiction	3.2			男性はそのギターを弾いていない	男性はギターを弾いている	neutral	3.5			Negation#Anaphora	Anaphora;その;連体詞,*,*,*#Negation;ない;助動詞,*,*,*
