pair_ID	case_particles	rephrase_type	sentence_A_Ja	sentence_B_Ja	sentence_A_Ja_origin	entailment_label_origin	relatedness_score_Ja_origin	entailment_label_Ja	entailment_label_Ja1	entailment_label_Ja2	entailment_label_Ja3	relatedness_score_Ja	relatedness_score_Ja1	relatedness_score_Ja2	relatedness_score_Ja3	naturalness_Ja1	naturalness_Ja2	naturalness_Ja3
1490_wo_d	wo	d	男性チキン用のソースかき混ぜている	オイルが男性にかき混ぜられている	男性はチキン用のソースをかき混ぜている	neutral	3	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
459_ni_o	ni	o	木の大枝のそばに三人の人々が立っている	二人の子供が大きな枝にぶら下がっている	三人の人々が木の大枝のそばに立っている	neutral	2	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0		文Aが不自然	
8204_wo_o	wo	o	下を白いベールを着けた花嫁が見ている	男の子が下を見ていて、ウェディングベールを着けている	白いベールを着けた花嫁が下を見ている	neutral	3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0			
6493_ni_c	ni	c	女性がスノーボードで斜面を滑り降りていて、別の女性に彼女の後ろが立っている	ブロンドの男の子がスケートボードを持って砂丘を歩いて上がっている	女性がスノーボードで斜面を滑り降りていて、別の女性が彼女の後ろに立っている	neutral	2	neutral	neutral	neutral	neutral	1.7	2.0	2.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
6413_de_c	de	c	黒人男性で歩道がブレイクダンスを踊っている	黄色いヤシの木がビルの前にあり、一人の浅黒い肌の男性がその隣に立っている	黒人男性が歩道でブレイクダンスを踊っている	neutral	1.3	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
642_de_o	de	o	ピンク色のロープである人が岩を登っている	岩が、ある人にピンク色のロープで登られている	ある人がピンク色のロープで岩を登っている	entailment	4	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0		文Aが不自然	
6441_ni_d	ni	d	カップルテラス座っていて、海を見つめている	二人の大人が椅子に座っていて、海を見ている	カップルがテラスに座っていて、海を見つめている	neutral	3.7	neutral	neutral	neutral	neutral	3.7	4.0	4.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
63_de_c	de	c	二人の子供たちで雪の中が寝そべってエンジェルを描いている	二人の子供たちが雪の中で寝そべってスノーエンジェルを作っている	二人の子供たちが雪の中で寝そべってエンジェルを描いている	neutral	4	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3354_de_c	de	c	ある人でキーボードがタイプしている	ある人がタイプしている	ある人がキーボードでタイプしている	entailment	3.5	neutral	entailment	neutral	neutral	3.7	3.0	4.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
743_wo_o	wo	o	通路を結婚したばかりのカップルが歩いている	花嫁と花婿がウェディングの後で出発している	結婚したばかりのカップルが通路を歩いている	neutral	2	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0			
700_ni_o	ni	o	裏の庭に毛のふわふわした黒い犬がいて、パスケットを口にくわえて運んでいる	バケツの中にいる犬が、たぶん松である木に噛みついている	毛のふわふわした黒い犬が裏の庭にいて、パスケットを口にくわえて運んでいる	neutral	1.5	neutral	neutral	neutral	neutral	1.3	2.0	1.0	1.0			
488_de_o	de	o	赤いボールで二匹のダックスフントが遊んでいる	二匹の茶色の犬が赤いおもちゃを奪い合って草原で遊んでいる	二匹のダックスフントが赤いボールで遊んでいる	neutral	2.3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0			
9852_ni_d	ni	d	怖がっている小さな男の子クライミングウォールの上いる	男性は鳥かごの隣に座っている	怖がっている小さな男の子がクライミングウォールの上にいる	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9742_wo_o	wo	o	カメラを二人の幼い女の子が見上げていて、舌を一人が突き出している	二人の幼い男の子がカメラを見上げていて、一人が舌を突き出している	二人の幼い女の子がカメラを見上げていて、一人が舌を突き出している	neutral	3.3	neutral	neutral	neutral	contradiction	3.3	4.0	2.0	4.0			
8821_wo_o	wo	o	公園を二匹の犬がすばやく走り抜けている	二匹の犬がその公園を走り抜けている	二匹の犬が公園をすばやく走り抜けている	neutral	4.3	entailment	entailment	neutral	entailment	4.3	4.0	4.0	5.0			
5240_ni_c	ni	c	女性に熱い湯の入った鍋が食べ物を入れている	女性が冷たい水の入った鍋に食べ物を入れている	女性が熱い湯の入った鍋に食べ物を入れている	contradiction	3.3	neutral	neutral	neutral	contradiction	2.7	4.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3034_de_d	de	d	その犬プラスチックの容器遊んでいない	その犬はプラスチックの容器で遊んでいる	その犬はプラスチックの容器で遊んでいない	contradiction	4	contradiction	contradiction	neutral	contradiction	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2771_wo_d	wo	d	ある人オリーブオイルストーブの上の鍋に注ぎ込んでいる	ある人がオリーブオイルを鍋からストーブに注ぎ込んでいる	ある人がオリーブオイルをストーブの上の鍋に注ぎ込んでいる	neutral	2	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3601_wo_c	wo	c	男性を床運動がしている	ある人が運動をしている	男性は床運動をしている	entailment	3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
157_wo_o	wo	o	フェンスを鹿が跳び越えている	鹿がフェンスを跳んでいる	鹿がフェンスを跳び越えている	entailment	4	entailment	entailment	entailment	neutral	4.0	5.0	4.0	3.0			文Aが不自然
9812_de_c	de	c	小さな男性でミリタリーアクセサリーの店が座っている	その人はタマネギを薄切りにしている	小さな男性がミリタリーアクセサリーの店で座っている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1234_de_o	de	o	雨の中で女性がダンスをして歌っている	雨の中でダンスをして歌っている女性は一人もいない	女性が雨の中でダンスをして歌っている	contradiction	3.5	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
6013_ni_o	ni	o	少女は標識を運んでいて、彼女の後にあるグループの人々が続いている	青いシャツを着た幼い女の子が歩道を歩きながらピンク色の標識を掲げている	少女は標識を運んでいて、あるグループの人々が彼女の後に続いている	neutral	2	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0			
1199_de_d	de	d	男性演壇の上話している	男性が群衆の前にあるステージの上で酔っぱらっている	男性が演壇の上で話している	neutral	2.5	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7102_ni_o	ni	o	赤と黄色のおもちゃの自動車の中に子供が座っている	子供が赤と黄色で着色されたおもちゃの自動車の中に座っている	子供が赤と黄色のおもちゃの自動車の中に座っている	entailment	5	entailment	entailment	neutral	entailment	3.7	4.0	2.0	5.0			
4873_ni_c	ni	c	ニンジンに女性が薄切りにされている	女性がジャガイモを切っている	ニンジンが女性に薄切りにされている	neutral	3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1508_wo_o	wo	o	組手を空手着を着た三人の男の子がしている	三人の男性が野原で空手の練習をしている	空手着を着た三人の男の子が組手をしている	neutral	2.5	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
418_ni_o	ni	o	雪の積もった道路のわきに自転車を伴った二人の男性がいる	二人の男性が雪で覆われた道路を歩くのを休んでいる	自転車を伴った二人の男性が雪の積もった道路のわきにいる	neutral	2.3	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
1748_wo_d	wo	d	男性電子レンジのボタン押している	一人の男性が電子レンジの電源を入れている	男性が電子レンジのボタンを押している	neutral	3	neutral	neutral	neutral	neutral	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6846_ni_o	ni	o	父親に娘が押されてゴーカートに乗っていて、別の女の子が見ている	二人の幼少の子供が街路でおもちゃの自動車で遊んでいる	娘が父親に押されてゴーカートに乗っていて、別の女の子が見ている	neutral	2	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0			
6806_de_c	de	c	紫、白、黒の服を着た選手でフィールドの端の近くがプレイをしている	スポーツのユニフォームがフィールドを走り下りている男性に着られている	紫、白、黒の服を着た選手はフィールドの端の近くでプレイをしている	neutral	1.7	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7152_de_o	de	o	木製のフェンスの近くで草で覆われた幼い男の子がジャンプしている	濡れた男の子が、汚れて濡れている草の上で跳び回っている	草で覆われた幼い男の子が木製のフェンスの近くでジャンプしている	neutral	2.3	neutral	neutral	neutral	neutral	2.3	2.0	2.0	3.0			
2490_wo_o	wo	o	ダンスを男性がしている	男性がしゃべっている	男性がダンスをしている	neutral	2.5	neutral	neutral	neutral	contradiction	2.0	2.0	2.0	2.0			
5144_wo_o	wo	o	水遊びを男性がしている	男性が手品をしている	男性が水遊びをしている	neutral	1.7	neutral	neutral	neutral	contradiction	2.0	2.0	2.0	2.0			
2897_wo_o	wo	o	重いものを男性は上げている	男性はバーベルを下げている	男性は重いものを上げている	neutral	2.5	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0			
4264_ni_o	ni	o	その馬に男性は乗っている	女の子はそれらの植物に水を吹きかけている	男性はその馬に乗っている	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0			
1422_ni_c	ni	c	女性に手がブラシをかけている	女性が足にブラシをかけている	女性が手にブラシをかけている	contradiction	4	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0		文Aが不自然	
5913_wo_c	wo	c	女性を材料がボウルに注ぎ込んでいる	女性はそのオイルに味付けをしている	女性が材料をボウルに注ぎ込んでいる	neutral	1.7	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
191_de_d	de	d	オートバイ乗り白いオートバイのシートの上立ち上がっている	オートバイ乗りがオートバイを走らせながらシートの上で立ち上がっている	オートバイ乗りが白いオートバイのシートの上で立ち上がっている	neutral	3.3	neutral	neutral	neutral	neutral	2.7	4.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9168_de_d	de	d	小型の茶色と白の犬歩道走っている	小さな茶色と白の犬が歩道で走っている	小型の茶色と白の犬が歩道で走っている	entailment	5	entailment	entailment	neutral	entailment	4.3	4.0	4.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6653_de_o	de	o	ステージで白人の女性が青い服を着ている女性の上に立っている	白いドレスを着た女性と青いドレスを着た女性がステージに立っている	白人の女性がステージで青い服を着ている女性の上に立っている	neutral	3.3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0			
